time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.820000000000002,-0.256614388197,1.08614978213,18.1360230055,0.0879943895942,6.1742650133,0.0,0.337291212713,1.44662660702,5.2494658449,-0.00551075790275,-0.120689512962,0.0,454.6407235932597,454.9415742783756,454.2133200795329,454.38458781268577
2.880000000000002,-0.234312841629,1.17454717176,18.4519317315,0.0873330893603,6.16723369365,0.0,0.406731563959,1.49986620227,5.28056616517,-0.0253100985374,-0.110978925871,0.0,443.02027650002765,443.80572666960086,445.32969994994295,443.70703530161416
2.940000000000002,-0.207796375555,1.26605660701,18.76900388,0.0858123505374,6.16034643219,0.0,0.477742920895,1.55027640794,5.28836606455,-0.0254168295623,-0.123758169185,0.0,438.1350206569898,437.0589565218879,436.44097635641197,436.4319431084834
3.000000000000002,-0.177223955387,1.36033034566,19.0838874367,0.0840709030661,6.1529982025,0.0,0.541939970584,1.59205639987,5.20802590503,-0.0374424541637,-0.120014445965,0.0,408.5325340216384,408.8512535183413,407.37642999819997,406.2991250402102
3.0600000000000023,-0.141726365682,1.45768424155,19.4011938003,0.081877719234,6.14686902592,0.0,0.641933913904,1.65272407398,5.36797020532,-0.0348314865204,-0.0798774995763,0.0,482.31023311511393,485.32350329465413,483.40301500682597,483.5992593476233
3.1200000000000023,-0.100509735506,1.5583803996,19.7251161303,0.0801207560238,6.14174672491,0.0,0.73238167879,1.70356923206,5.4290361221,-0.0200160224602,-0.0995890664703,0.0,456.8181112270284,455.2373288712599,454.4652901229063,455.65117163476475
3.1800000000000024,-0.0537322788814,1.66210670016,20.0529074941,0.0784643802681,6.13702602643,0.0,0.827314480284,1.75377813775,5.49688102914,-0.0505552809307,-0.0541116573846,0.0,456.1976338938027,459.80947265356025,460.24111493474953,457.8168932133907
3.2400000000000024,-0.00131589302932,1.76872508306,20.3838064508,0.0757301375283,6.13448047972,0.0,0.920124462867,1.79984902744,5.5328271707,-0.0371107096938,-0.0257587877958,0.0,449.21631037639753,451.50881980393507,447.9656897478627,449.05657638586206
3.3000000000000025,0.0558785057831,1.87763446587,20.7113252569,0.0732207176459,6.13281207684,0.0,0.986558463215,1.83032917843,5.38513412229,-0.0534790715315,-0.0322533602641,0.0,387.7937242324376,387.18270999063105,388.52107512439636,386.9816996888333
3.3600000000000025,0.118160857087,1.98884637462,21.0370730154,0.0697074194043,6.13100796515,0.0,1.08962723259,1.87632929808,5.4726332004,-0.0713685579199,-0.0260230501819,0.0,464.17396733961783,464.6624724987233,465.51745352831983,464.1129173904228
3.4200000000000026,0.186279295524,2.10256416561,21.3655898008,0.065251685724,6.12908100203,0.0,1.18111746947,1.91383594918,5.47785495516,-0.0807848801928,-0.0485145397888,0.0,440.07206392680115,438.2055263447617,440.7673025675015,439.9838562983474
3.4800000000000026,0.260056051774,2.21849744493,21.6952631538,0.0603605162513,6.12599691821,0.0,1.27834018838,1.95010298803,5.5110293147,-0.0830297634409,-0.0579081578369,0.0,449.5336393511306,448.7699746976788,448.6868388474294,448.4992047070754
3.5400000000000027,0.33977612861,2.33652614555,22.0272533588,0.0551346094527,6.12250846498,0.0,1.37926724451,1.98365204654,5.55501718604,-0.0968125604247,-0.0586102559678,0.0,452.32907880899404,452.2702439240571,453.8043411185351,452.69021980505846
3.6000000000000028,0.425313412694,2.45635681205,22.3600229824,0.0488437135772,6.11887124872,0.0,1.47227147277,2.01015785451,5.53732890813,-0.130176735513,-0.0649760980489,0.0,434.1071423468984,433.5698104781791,434.7538322938725,431.93803005231996
3.660000000000003,0.516389210666,2.57762502604,22.6911142946,0.0409238409997,6.11504060434,0.0,1.56391458238,2.03143227881,5.4991902287,-0.135909918003,-0.0616720470065,0.0,427.2388876673108,427.5174045363888,426.38832056192496,425.8812777799524
3.720000000000003,0.614258816595,2.70031454214,23.0271647316,0.0331756299085,6.11195601414,0.0,1.69859521312,2.05720011167,5.70139922385,-0.118213021327,-0.0362692311529,0.0,499.2569520326074,501.10568937363576,499.7672875011231,501.04228646471006
3.780000000000003,0.719692736494,2.82425434492,23.3720035114,0.0261549739601,6.11018776976,0.0,1.81595022593,2.07335772621,5.79270364355,-0.114711154201,-0.0185054062821,0.0,468.8016794037319,470.1799217214787,470.11754128511075,470.3774023124152
3.840000000000003,0.831914314103,2.94897399211,23.7207188643,0.0201188960392,6.10954529681,0.0,1.92477443092,2.08333021412,5.83090647693,-0.0815588517928,0.001538919605,0.0,453.5409952271771,455.148455748701,453.45327588160586,456.1000805206245
3.900000000000003,0.950273211196,3.0741346015,24.0694826469,0.0153934458845,6.10944665838,0.0,2.02051096476,2.08827273963,5.79471301033,-0.0736758609186,-0.00892223216169,0.0,431.871527843981,430.9881003831892,430.4908833617173,431.1523534421961
3.960000000000003,1.0752014831,3.19957844687,24.420798498,0.0106215207031,6.1089351052,0.0,2.14365789242,2.09267614344,5.91512020424,-0.0950388455833,-0.00774473017296,0.0,479.5359491873432,479.625529212731,480.8397773322649,479.21358219720986
4.020000000000002,1.20671988512,3.32513109001,24.7747921348,0.00458850711232,6.10867255141,0.0,2.24029726484,2.0919022125,5.88480085041,-0.114824550798,0.00162975761333,0.0,434.32184902979776,435.1076376143646,434.58326246466623,432.9119925711845
4.080000000000001,1.34471181375,3.45053946835,25.1308376463,6.28063462218,6.10923575693,0.0,2.35924923927,2.08763258138,5.98284308313,-0.128968478423,0.021583253149,0.0,473.4819150493723,475.01473830472924,474.7123344853882,473.6136396591805
4.14,1.48868752083,3.57556037964,25.4863483785,6.27248773366,6.11084566446,0.0,2.43989059219,2.07914153798,5.86816603263,-0.1550613046,0.035673140659,0.0,406.2365497726728,407.49857169585476,407.28470803304725,404.9240450886699
4.199999999999998,1.63897400849,3.69983798316,25.8436729961,6.26367555428,6.11274319253,0.0,2.56920454154,2.06240401176,6.04175965986,-0.134148049758,0.021966001495,0.0,496.8763555505386,495.8705013241388,495.07783388360644,496.59639227363044
4.259999999999997,1.79575251994,3.82305585507,26.2043582796,6.25550755067,6.11420291318,0.0,2.65663047063,2.04418967717,5.98143917463,-0.140428031942,0.0286780494576,0.0,426.01191109537666,426.5856948038965,425.34498796558137,424.7885937402617
4.319999999999996,1.95800728449,3.94499909074,26.5630026614,6.24703628075,6.11561313088,0.0,2.75166498557,2.01983183378,5.97344363337,-0.142750581292,0.0103597496942,0.0,442.5439407916969,441.03326116340287,442.48355249904756,442.2736107157152
4.379999999999995,2.12568007357,4.06538352167,26.9197005923,6.23818192043,6.11688564718,0.0,2.83733260427,1.99226427455,5.91680776395,-0.159556810032,0.0369935779336,0.0,425.1743136223756,427.450649960914,426.3998883950889,424.93960432602876
4.439999999999993,2.29902878556,4.18380476392,27.2764323558,6.22825536435,6.11903629593,0.0,2.94062278691,1.95417161079,5.97397656882,-0.181040545722,0.033440609805,0.0,461.6809210303644,461.40096376067225,462.9249559692914,461.20550238069114
4.499999999999992,2.47763001304,4.30004409994,27.6312349892,6.21757799863,6.1217198584,0.0,3.01261701431,1.91966202666,5.85348025212,-0.172415717054,0.0609741256993,0.0,403.4159931868587,405.8964342074022,402.7992717016517,403.54453827545814
4.559999999999991,2.6611489399,4.4137869106,27.9828497398,6.20703224796,6.12521247424,0.0,3.10426562276,1.87081790333,5.86699852264,-0.183462088894,0.052016378947,0.0,447.63096696565754,446.9035782792967,447.63792950094063,446.70822478961907
4.6199999999999894,2.84979916142,4.52454483538,28.3334687708,6.19634638438,6.1279842501,0.0,3.18379126682,1.82020580169,5.82058966034,-0.169101844413,0.0308143273601,0.0,428.0745742623355,426.2674566504028,427.7282873315594,428.91768669357185
4.679999999999988,3.0431348608,4.63210773625,28.6811303165,6.18599811189,6.12995873301,0.0,3.26054004171,1.76437978949,5.76840488917,-0.180231411417,0.0367964762656,0.0,425.0230189463764,425.5359956726655,425.6746957364859,424.6907870060001
4.739999999999987,3.24103327208,4.73614667407,29.025709701,6.17515330414,6.13218455861,0.0,3.33585161865,1.70269025465,5.71783581831,-0.181796387712,0.0376915096512,0.0,425.69483767612513,425.7721414790701,424.6787685293901,424.5112173451685
4.799999999999986,3.44437116544,4.83560416349,29.3736366356,6.16487217093,6.13435576019,0.0,3.44161303285,1.61148472476,5.87883912873,-0.156023876718,0.0329938485894,0.0,490.9283297935171,490.58003332513886,489.52292360374196,491.4115650320679
4.859999999999984,3.65347521294,4.92977531508,29.7278079184,6.15542211754,6.13657746437,0.0,3.52819091694,1.52671169174,5.92656959887,-0.160627513473,0.0440729300668,0.0,457.51371517561256,458.3957300874869,458.83886158897604,458.4504711299596
4.919999999999983,3.86684248759,5.01944290061,30.0789882177,6.14563486633,6.13913407763,0.0,3.5838993428,1.4614853182,5.7802004008,-0.168634493365,0.0395123653277,0.0,393.53661617925894,393.1153887470835,394.64413527667847,393.87501716662587
4.979999999999982,4.08502522015,5.10360381028,30.4318300547,6.13502752587,6.14111892622,0.0,3.68834605852,1.34284584513,5.98003488403,-0.202779585398,0.0153590075534,0.0,502.6852138176236,500.93187760155644,505.0174277463595,502.5208342590888
5.0399999999999805,4.30818397425,5.18167905984,30.7881229134,6.12286789484,6.14282495469,0.0,3.75014711585,1.25869694843,5.89674960277,-0.202423842447,0.0464994721443,0.0,415.4517121470935,418.1741033369289,417.18327335986436,417.17112024416474
